"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Overhead Press (Barbell)",,"",2,"normal",85,8,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Preacher Curl (Barbell)",,"",0,"normal",55,12,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Preacher Curl (Barbell)",,"",1,"normal",55,12,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Preacher Curl (Barbell)",,"",2,"normal",55,12,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Chest Press (Machine)",,"",0,"normal",105,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Chest Fly (Dumbbell)",,"",0,"normal",30,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Chest Fly (Dumbbell)",,"",1,"normal",30,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Chest Fly (Dumbbell)",,"",2,"normal",30,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Battle Ropes",,"",0,"normal",,0,,30,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Battle Ropes",,"",1,"normal",,0,,30,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Plank",,"",0,"normal",,0,,62,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Plank",,"",1,"normal",,0,,62,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Triceps Extension (Machine)",,"",0,"normal",80,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Triceps Extension (Machine)",,"",1,"normal",80,10,,0,
"Chest","1 Jun 2024, 15:53","1 Jun 2024, 16:49","","Triceps Extension (Machine)",,"",2,"normal",80,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Gorilla Row (Kettlebell)",,"",0,"normal",36.06,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Gorilla Row (Kettlebell)",,"",1,"normal",36.06,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Gorilla Row (Kettlebell)",,"",2,"normal",36.06,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",85,8,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",85,8,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",85,8,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Pull Up",,"",0,"normal",,6,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Pull Up",,"",1,"normal",,5,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",40,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",40,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Chest Supported Reverse Fly (Dumbbell)",,"",2,"normal",40,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Single Arm Cable Row",,"",0,"normal",45,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Single Arm Cable Row",,"",1,"normal",45,10,,0,
"Back day","31 May 2024, 09:32","31 May 2024, 10:19","","Single Arm Cable Row",,"",2,"normal",45,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Bench Press (Barbell)",,"",0,"warmup",45,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Bench Press (Barbell)",,"",1,"warmup",95,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Bench Press (Barbell)",,"",2,"warmup",135,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Bench Press (Barbell)",,"",3,"warmup",155,8,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Bench Press (Barbell)",,"",4,"normal",155,6,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Overhead Press (Barbell)",,"",1,"normal",75,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Overhead Press (Barbell)",,"",2,"normal",75,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Preacher Curl (Barbell)",,"",0,"normal",55,12,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Preacher Curl (Barbell)",,"",1,"normal",55,12,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Preacher Curl (Barbell)",,"",2,"normal",55,12,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Chest Press (Machine)",,"",0,"normal",105,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Chest Press (Machine)",,"",1,"normal",105,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Chest Press (Machine)",,"",2,"normal",105,12,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Incline Bench Press (Dumbbell)",,"",0,"normal",70,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Incline Bench Press (Dumbbell)",,"",1,"normal",70,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Incline Bench Press (Dumbbell)",,"",2,"normal",70,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Triceps Dip (Weighted)",,"",0,"normal",,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Triceps Dip (Weighted)",,"",1,"normal",,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Triceps Dip (Weighted)",,"",2,"normal",,10,,0,
"Chest","29 May 2024, 20:54","29 May 2024, 21:43","","Battle Ropes",,"",0,"normal",,0,,30,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",0,"normal",45,8,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",1,"normal",95,8,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",2,"normal",135,5,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",3,"normal",145,5,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",4,"normal",155,5,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",5,"normal",165,5,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Bench Press (Barbell)",,"",6,"normal",170,3,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Overhead Press (Barbell)",,"",1,"normal",75,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Overhead Press (Barbell)",,"",2,"normal",75,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Chest Press (Machine)",,"",0,"normal",105,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Chest Press (Machine)",,"",1,"normal",105,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Chest Press (Machine)",,"",2,"normal",105,12,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Chest Fly (Machine)",,"",0,"normal",85,12,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Chest Fly (Machine)",,"",1,"normal",85,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Chest Fly (Machine)",,"",2,"normal",85,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","EZ Bar Biceps Curl",,"",0,"normal",55,12,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","EZ Bar Biceps Curl",,"",1,"normal",55,12,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","EZ Bar Biceps Curl",,"",2,"normal",55,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Triceps Dip",,"",0,"normal",,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Triceps Dip",,"",1,"normal",,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Triceps Dip",,"",2,"normal",,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,0,
"Chest","21 May 2024, 19:40","21 May 2024, 20:37","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,0,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Bench Press (Barbell)",,"",0,"normal",45,8,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Bench Press (Barbell)",,"",1,"normal",95,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Bench Press (Barbell)",,"",2,"normal",135,8,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Bench Press (Barbell)",,"",3,"normal",155,8,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Bench Press (Barbell)",,"",4,"normal",165,5,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Bench Press (Barbell)",,"",5,"normal",165,5,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Overhead Press (Barbell)",,"",0,"normal",65,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Overhead Press (Barbell)",,"",1,"normal",65,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Overhead Press (Barbell)",,"",2,"normal",65,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Chest Press (Machine)",,"",0,"normal",105,12,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Chest Press (Machine)",,"",1,"normal",105,12,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Chest Press (Machine)",,"",2,"normal",105,12,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Incline Bench Press (Dumbbell)",,"",2,"normal",80,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Triceps Dip (Weighted)",,"",0,"normal",10,8,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Triceps Dip (Weighted)",,"",1,"normal",10,8,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Triceps Dip (Weighted)",,"",2,"normal",10,8,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Battle Ropes",,"",0,"normal",,,,30,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Battle Ropes",,"",1,"normal",,,,30,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Chest Fly (Dumbbell)",,"",0,"normal",30,10,,,
"Chest","27 May 2024, 08:39","27 May 2024, 09:41","","Chest Fly (Dumbbell)",,"",1,"normal",30,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Deadlift (Barbell)",,"",0,"normal",45,8,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Deadlift (Barbell)",,"",1,"normal",135,5,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Deadlift (Barbell)",,"",2,"normal",185,5,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Deadlift (Barbell)",,"",3,"normal",205,8,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Deadlift (Barbell)",,"",4,"normal",185,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Deadlift (Barbell)",,"",5,"normal",185,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","T Bar Row",,"",0,"normal",55,12,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","T Bar Row",,"",1,"normal",55,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","T Bar Row",,"",2,"normal",55,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Gorilla Row (Kettlebell)",,"",0,"normal",36,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Gorilla Row (Kettlebell)",,"",1,"normal",36,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Gorilla Row (Kettlebell)",,"",2,"normal",36,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",85,8,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",85,8,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",85,8,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Pull Up",,"",0,"normal",,6,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Pull Up",,"",1,"normal",,5,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Chest Supported Reverse Fly (Dumbbell)",,"",0,"normal",20,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Chest Supported Reverse Fly (Dumbbell)",,"",1,"normal",20,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Chest Supported Reverse Fly (Dumbbell)",,"",2,"normal",20,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Single Arm Cable Row",,"",0,"normal",45,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Single Arm Cable Row",,"",1,"normal",45,10,,,
"Back day","26 May 2024, 17:41","26 May 2024, 18:32","","Single Arm Cable Row",,"",2,"normal",45,10,,,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Squat (Barbell)",,"",0,"warmup",135,5,,0,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Squat (Barbell)",,"",1,"warmup",185,6,,0,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Squat (Barbell)",,"",2,"warmup",205,5,,0,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Squat (Barbell)",,"",3,"normal",225,5,,0,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Squat (Barbell)",,"",4,"normal",165,8,,0,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Squat (Barbell)",,"",5,"normal",185,8,,0,
"Leg Day","20 May 2024, 20:19","20 May 2024, 21:09","","Walking Lunge (Dumbbell)",,"",0,"normal",80,0,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",0,"normal",45,8,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",1,"normal",135,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",2,"normal",185,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",3,"normal",205,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",4,"normal",225,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",5,"normal",225.5,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",6,"normal",255,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Deadlift (Barbell)",,"",7,"normal",265,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","T Bar Row",,"",0,"normal",65,12,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","T Bar Row",,"",1,"normal",90,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","T Bar Row",,"",2,"normal",90,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Gorilla Row (Kettlebell)",,"",0,"normal",27.22,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Gorilla Row (Kettlebell)",,"",1,"normal",20.41,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Gorilla Row (Kettlebell)",,"",2,"normal",20.41,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",85,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",85,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",84.5,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Pull Up",,"",0,"normal",,6,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Pull Up",,"",1,"normal",,5,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Pull Up",,"",2,"normal",,6,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Face Pull",,"",0,"normal",32.5,10,,0,
"Back day","19 May 2024, 14:04","19 May 2024, 15:02","","Face Pull",,"",1,"normal",32.5,10,,0,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",0,"warmup",45,8,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",1,"warmup",95,8,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",2,"warmup",115,8,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",3,"warmup",135,5,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",4,"warmup",145,5,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",5,"normal",155,5,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",6,"normal",165,5,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",7,"normal",170,5,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Barbell)",,"",8,"normal",135,8,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Incline Bench Press (Dumbbell)",,"",0,"normal",60,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Incline Bench Press (Dumbbell)",,"",1,"normal",60,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Incline Bench Press (Dumbbell)",,"",2,"normal",60,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Overhead Press (Barbell)",,"",0,"normal",75,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Overhead Press (Barbell)",,"",1,"normal",75,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Overhead Press (Barbell)",,"",2,"normal",75,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bicep Curl (Barbell)",,"",1,"normal",55,12,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bicep Curl (Barbell)",,"",2,"normal",55,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Triceps Dip",,"",0,"normal",,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Triceps Dip",,"",1,"normal",,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Triceps Dip",,"",2,"normal",,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Smith Machine)",,"",0,"normal",105,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Smith Machine)",,"",1,"normal",105,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Bench Press (Smith Machine)",,"",2,"normal",105,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Chest Fly (Machine)",,"",1,"normal",85,10,,,
"Chest Day","18 May 2024, 09:38","18 May 2024, 10:36","","Chest Fly (Machine)",,"",2,"normal",85,10,,,
"Leg Day","17 May 2024, 12:15","17 May 2024, 13:00","","Squat (Barbell)",,"",0,"warmup",135,5,,0,
"Leg Day","17 May 2024, 12:15","17 May 2024, 13:00","","Squat (Barbell)",,"",1,"warmup",185,6,,0,
"Leg Day","17 May 2024, 12:15","17 May 2024, 13:00","","Squat (Barbell)",,"",2,"warmup",205,5,,0,
"Leg Day","17 May 2024, 12:15","17 May 2024, 13:00","","Squat (Barbell)",,"",3,"warmup",155,6,,0,
"Leg Day","17 May 2024, 12:15","17 May 2024, 13:00","","Squat (Barbell)",,"",4,"normal",225,5,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",0,"warmup",45,8,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",1,"warmup",95,8,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",2,"warmup",115,8,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",3,"warmup",135,5,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",4,"warmup",145,5,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",5,"normal",155,5,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",6,"normal",165,5,,0,
"Chest Day","13 May 2024, 08:43","13 May 2024, 09:33","","Bench Press (Barbell)",,"",7,"normal",170,4,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Overhead Press (Barbell)",,"",2,"normal",65,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Skullcrusher (Barbell)",,"",0,"normal",40,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Skullcrusher (Barbell)",,"",1,"normal",40,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Skullcrusher (Barbell)",,"",2,"normal",40,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Lateral Raise (Dumbbell)",,"",0,"normal",30,12,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Bicep Curl (Barbell)",,"",2,"normal",55,10,,0,
"Chest Day","12 May 2024, 14:17","12 May 2024, 15:09","","Plank",,"",0,"normal",,0,,60,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",0,"warmup",135,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",1,"warmup",185,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",2,"warmup",155,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",3,"warmup",165.5,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",4,"normal",165,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",5,"normal",165,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Squat (Barbell)",,"",6,"normal",185,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Hip Abduction (Machine)",,"",0,"normal",70,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Hip Abduction (Machine)",,"",1,"normal",90,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Hip Abduction (Machine)",,"",2,"normal",110,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Hip Adduction (Machine)",,"",0,"normal",80,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Hip Adduction (Machine)",,"",1,"normal",100,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Hip Adduction (Machine)",,"",2,"normal",110,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Lying Leg Curl (Machine)",,"",0,"normal",100,12,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Lying Leg Curl (Machine)",,"",1,"normal",100,12,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Lying Leg Curl (Machine)",,"",2,"normal",100,10,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Deadlift (Barbell)",,"",0,"normal",135,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Deadlift (Barbell)",,"",1,"normal",185,8,,0,
"Leg Day","11 May 2024, 17:59","11 May 2024, 18:42","","Deadlift (Barbell)",,"",2,"normal",185,8,,0,
"Deadlift back","10 May 2024, 08:06","10 May 2024, 09:01","","Lat Pulldown (Cable)",,"",0,"normal",90,10,,0,
"Deadlift back","10 May 2024, 08:06","10 May 2024, 09:01","","Lat Pulldown (Cable)",,"",1,"normal",90,10,,0,
"Deadlift back","10 May 2024, 08:06","10 May 2024, 09:01","","Lat Pulldown (Cable)",,"",2,"normal",90,10,,0,
