"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Squat (Barbell)",,"",1,"warmup",185,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Squat (Barbell)",,"",2,"warmup",155,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Squat (Barbell)",,"",3,"warmup",165.5,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Squat (Barbell)",,"",4,"normal",165,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Squat (Barbell)",,"",5,"normal",165,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Squat (Barbell)",,"",6,"normal",185,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Hip Abduction (Machine)",,"",0,"normal",70,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Hip Abduction (Machine)",,"",1,"normal",90,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Hip Abduction (Machine)",,"",2,"normal",110,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Hip Adduction (Machine)",,"",0,"normal",80,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Hip Adduction (Machine)",,"",1,"normal",100,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Hip Adduction (Machine)",,"",2,"normal",110,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Lying Leg Curl (Machine)",,"",0,"normal",100,12,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Lying Leg Curl (Machine)",,"",1,"normal",100,12,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Lying Leg Curl (Machine)",,"",2,"normal",100,10,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Deadlift (Barbell)",,"",0,"normal",135,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Deadlift (Barbell)",,"",1,"normal",185,8,,0,
"Leg Day","12 May 2024, 01:59","12 May 2024, 02:42","","Deadlift (Barbell)",,"",2,"normal",185,8,,0,
"Deadlift back","10 May 2024, 16:06","10 May 2024, 17:01","","Lat Pulldown (Cable)",,"",0,"normal",90,10,,0,
"Deadlift back","10 May 2024, 16:06","10 May 2024, 17:01","","Lat Pulldown (Cable)",,"",1,"normal",90,10,,0,
"Deadlift back","10 May 2024, 16:06","10 May 2024, 17:01","","Lat Pulldown (Cable)",,"",2,"normal",90,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",0,"warmup",45,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",1,"warmup",95,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",2,"warmup",115,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",3,"warmup",135,5,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",4,"normal",145,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",5,"normal",145,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bench Press (Barbell)",,"",6,"normal",145,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Incline Bench Press (Barbell)",,"",0,"normal",105,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Incline Bench Press (Barbell)",,"",1,"normal",105,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Incline Bench Press (Barbell)",,"",2,"normal",105,5,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Skullcrusher (Barbell)",,"",0,"normal",40,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Skullcrusher (Barbell)",,"",1,"normal",40,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Skullcrusher (Barbell)",,"",2,"normal",40,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,0,
"Chest Day","10 May 2024, 04:51","10 May 2024, 05:42","","Bicep Curl (Barbell)",,"",2,"normal",55,10,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Squat (Barbell)",,"",0,"warmup",125,5,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Squat (Barbell)",,"",1,"warmup",195,5,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Squat (Barbell)",,"",2,"normal",215,5,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Squat (Barbell)",,"",3,"normal",225,5,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Squat (Barbell)",,"",4,"normal",225,4,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Squat (Barbell)",,"",5,"normal",225,3,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Walking Lunge (Dumbbell)",,"",0,"normal",80,0,0.01,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Walking Lunge (Dumbbell)",,"",1,"normal",80,0,0.01,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Walking Lunge (Dumbbell)",,"",2,"normal",80,0,0.01,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Hip Thrust (Machine)",,"",0,"normal",185,10,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Hip Thrust (Machine)",,"",1,"normal",205,10,,0,
"Leg Day","9 May 2024, 02:42","9 May 2024, 03:36","","Hip Thrust (Machine)",,"",2,"normal",205,10,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Deadlift (Barbell)",,"",0,"warmup",135,9,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Deadlift (Barbell)",,"",1,"warmup",185,8,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Deadlift (Barbell)",,"",2,"normal",245,5,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Deadlift (Barbell)",,"",3,"normal",255,3,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Deadlift (Barbell)",,"",4,"normal",245,5,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Lat Pulldown (Cable)",,"",0,"normal",90,10,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Face Pull",,"",0,"normal",25,10,,0,
"Deadlift back","6 May 2024, 16:58","6 May 2024, 17:27","","Pull Up (Weighted)",,"",0,"normal",,6,,0,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",0,"warmup",45,8,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",1,"warmup",95,8,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",2,"warmup",135,8,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",3,"warmup",135,5,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",4,"warmup",145,5,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",5,"normal",145,5,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",6,"normal",155,5,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",7,"normal",165,5,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bench Press (Barbell)",,"",8,"normal",155,4,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Incline Bench Press (Barbell)",,"",0,"normal",95,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Incline Bench Press (Barbell)",,"",1,"normal",95,7,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Incline Bench Press (Barbell)",,"",2,"normal",95,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Overhead Press (Barbell)",,"",0,"normal",75,8,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Overhead Press (Barbell)",,"",1,"normal",75,8,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Overhead Press (Barbell)",,"",2,"normal",76,8,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Bicep Curl (Barbell)",,"",2,"normal",55,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Ab Wheel",,"",0,"normal",,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Ab Wheel",,"",1,"normal",,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Ab Wheel",,"",2,"normal",,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Triceps Rope Pushdown",,"",0,"normal",32.5,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Triceps Rope Pushdown",,"",1,"normal",32.5,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Triceps Rope Pushdown",,"",2,"normal",32.5,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Chest Fly (Machine)",,"",1,"normal",115,10,,,
"Chest Day","5 May 2024, 22:08","5 May 2024, 23:31","","Chest Fly (Machine)",,"",2,"normal",115,10,,,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",0,"warmup",135,5,,0,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",1,"warmup",185,6,,0,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",2,"warmup",205,5,,0,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",3,"warmup",155,6,,0,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",4,"normal",225,5,,0,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",5,"normal",225,5,,0,
"Leg Day","4 May 2024, 03:53","4 May 2024, 04:41","","Squat (Barbell)",,"",6,"normal",225,3,,0,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",0,"warmup",135,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",1,"warmup",185,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",2,"warmup",205,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",3,"warmup",225,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",4,"warmup",235,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",5,"normal",245,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",6,"normal",245,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Deadlift (Barbell)",,"",7,"normal",245,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Lat Pulldown (Cable)",,"",0,"normal",90,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Lat Pulldown (Cable)",,"",1,"normal",90,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Lat Pulldown (Cable)",,"",2,"normal",90,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","T Bar Row",,"",0,"normal",90,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","T Bar Row",,"",1,"normal",90,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","T Bar Row",,"",2,"normal",90,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",50,20,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",50,20,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",50,20,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Face Pull",,"",0,"normal",27.5,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Face Pull",,"",1,"normal",27.5,12,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Face Pull",,"",2,"normal",27.5,12,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Pull Up (Weighted)",,"",0,"normal",,5,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Ab Wheel",,"",0,"normal",,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Ab Wheel",,"",1,"normal",,10,,,
"Deadlift back","2 May 2024, 04:44","2 May 2024, 05:59","","Ab Wheel",,"",2,"normal",,10,,,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bench Press (Barbell)",,"",0,"warmup",45,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bench Press (Barbell)",,"",1,"warmup",95,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bench Press (Barbell)",,"",2,"warmup",135,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bench Press (Barbell)",,"",3,"normal",145,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bench Press (Barbell)",,"",4,"normal",145,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bench Press (Barbell)",,"",5,"normal",145,5,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Incline Bench Press (Barbell)",,"",0,"normal",105,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Incline Bench Press (Barbell)",,"",1,"normal",105,7,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Incline Bench Press (Barbell)",,"",2,"normal",104.5,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Overhead Press (Barbell)",,"",0,"normal",75,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Overhead Press (Barbell)",,"",2,"normal",76,8,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Skullcrusher (Barbell)",,"",0,"normal",40,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Skullcrusher (Barbell)",,"",1,"normal",40,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Skullcrusher (Barbell)",,"",2,"normal",40,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Bicep Curl (Barbell)",,"",2,"normal",55,10,,0,
"Chest Day","1 May 2024, 04:23","1 May 2024, 05:23","","Plank",,"",0,"normal",,0,,65,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Squat (Barbell)",,"",0,"warmup",135,5,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Squat (Barbell)",,"",1,"warmup",185,3,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Squat (Barbell)",,"",2,"warmup",205,2,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Squat (Barbell)",,"",4,"normal",225,4,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Squat (Barbell)",,"",5,"normal",225,3,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Squat (Barbell)",,"",6,"normal",225,3,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Walking Lunge (Dumbbell)",,"",0,"normal",70,0,0.01,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Walking Lunge (Dumbbell)",,"",1,"normal",70,0,0.01,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Walking Lunge (Dumbbell)",,"",2,"normal",70,0,0.01,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Hip Thrust (Machine)",,"",0,"normal",205,10,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Hip Thrust (Machine)",,"",1,"normal",205,10,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Hip Thrust (Machine)",,"",2,"normal",205,10,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Lying Leg Curl (Machine)",,"",0,"normal",95,10,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Lying Leg Curl (Machine)",,"",1,"normal",110,10,,0,
"Leg Day","30 Apr 2024, 04:25","30 Apr 2024, 05:22","","Lying Leg Curl (Machine)",,"",2,"normal",110,10,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",0,"warmup",135,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",1,"warmup",185,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",2,"warmup",205,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",3,"warmup",225,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",4,"warmup",235,4,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",5,"warmup",245,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",6,"warmup",245,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Deadlift (Barbell)",,"",7,"normal",245,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Lat Pulldown (Cable)",,"",0,"normal",90,10,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Lat Pulldown (Cable)",,"",1,"normal",90,10,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Lat Pulldown (Cable)",,"",2,"normal",90,10,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Face Pull",,"",0,"normal",27.5,10,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Face Pull",,"",1,"normal",27.5,12,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Face Pull",,"",2,"normal",27.5,12,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Pull Up (Weighted)",,"",0,"normal",,5,,0,
"Deadlift back","28 Apr 2024, 20:36","28 Apr 2024, 21:38","","Pull Up (Weighted)",,"",1,"normal",20,5,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",0,"warmup",45,8,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",1,"warmup",95,8,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",2,"warmup",115,8,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",3,"warmup",135,5,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",4,"warmup",145,5,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",5,"normal",155,5,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",6,"normal",165,5,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bench Press (Barbell)",,"",7,"normal",155,5,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Incline Bench Press (Barbell)",,"",0,"normal",105,8,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Incline Bench Press (Barbell)",,"",1,"normal",105,7,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Incline Bench Press (Barbell)",,"",2,"normal",95,9,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Overhead Press (Barbell)",,"",2,"normal",75,8,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Skullcrusher (Barbell)",,"",0,"normal",40,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Skullcrusher (Barbell)",,"",1,"normal",40,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Skullcrusher (Barbell)",,"",2,"normal",40,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Bicep Curl (Barbell)",,"",2,"normal",55,10,,0,
"Chest Day","27 Apr 2024, 21:10","27 Apr 2024, 22:06","","Plank",,"",0,"normal",,0,,60,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Squat (Barbell)",,"",0,"warmup",135,8,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Squat (Barbell)",,"",1,"warmup",155,8,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Squat (Barbell)",,"",2,"warmup",175,8,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Squat (Barbell)",,"",3,"warmup",175,8,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Squat (Barbell)",,"",4,"normal",169,0,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Hip Abduction (Machine)",,"",0,"normal",80,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Hip Abduction (Machine)",,"",1,"normal",100,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Hip Abduction (Machine)",,"",2,"normal",110,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Hip Adduction (Machine)",,"",0,"normal",80,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Hip Adduction (Machine)",,"",1,"normal",100,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Hip Adduction (Machine)",,"",2,"normal",100.5,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Lying Leg Curl (Machine)",,"",0,"normal",95,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Lying Leg Curl (Machine)",,"",1,"normal",110,10,,0,
"Leg Day","26 Apr 2024, 01:35","26 Apr 2024, 02:19","","Lying Leg Curl (Machine)",,"",2,"normal",100,10,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",0,"warmup",45,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",1,"warmup",95,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",2,"warmup",115,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",3,"warmup",135,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",4,"warmup",145,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",5,"normal",145,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Bench Press (Barbell)",,"",6,"normal",145,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Incline Bench Press (Barbell)",,"",0,"normal",105,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Incline Bench Press (Barbell)",,"",1,"normal",105,8,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Incline Bench Press (Barbell)",,"",2,"normal",95,10,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest Day","24 Apr 2024, 15:24","24 Apr 2024, 16:20","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
